,depth,temp
2003-01-26-01-34,50.0,3.3700000000000001
2003-01-26-02-34,50.0,3.5600000000000001
2003-01-26-03-34,50.0,3.5699999999999998
2003-01-26-04-34,50.0,3.5299999999999998
2003-01-26-05-34,50.0,3.46
2003-01-26-06-34,50.0,3.4900000000000002
2003-01-26-07-34,50.0,3.4700000000000002
2003-01-26-08-34,50.0,3.5099999999999998
2003-01-26-09-34,50.0,3.5899999999999999
2003-01-26-10-34,50.0,4.21
2003-01-26-11-34,50.0,4.46
2003-01-26-12-34,50.0,4.3499999999999996
2003-01-26-13-34,50.0,4.4500000000000002
2003-01-26-14-34,50.0,4.4400000000000004
2003-01-26-15-34,50.0,4.0800000000000001
2003-01-26-16-34,50.0,4.0499999999999998
2003-01-26-17-34,50.0,4.46
2003-01-26-18-34,50.0,4.5499999999999998
2003-01-26-19-34,50.0,4.5099999999999998
2003-01-26-20-34,50.0,4.6100000000000003
2003-01-26-21-34,50.0,4.6200000000000001
2003-01-26-22-34,50.0,4.71
2003-01-26-23-34,50.0,4.7300000000000004
2003-01-27-00-34,50.0,4.9000000000000004
2003-01-27-01-34,50.0,4.9800000000000004
2003-01-27-02-34,50.0,4.7300000000000004
2003-01-27-03-34,50.0,4.5099999999999998
2003-01-27-04-34,50.0,4.5599999999999996
2003-01-27-05-34,50.0,4.7000000000000002
2003-01-27-06-34,50.0,4.9100000000000001
2003-01-27-07-34,50.0,4.7999999999999998
2003-01-27-08-34,50.0,4.6600000000000001
2003-01-27-09-34,50.0,4.9199999999999999
2003-01-27-10-34,50.0,4.7400000000000002
2003-01-27-11-34,50.0,4.79
2003-01-27-12-34,50.0,4.96
2003-01-27-13-34,50.0,5.0
2003-01-27-14-34,50.0,5.0999999999999996
2003-01-27-15-34,50.0,5.04
2003-01-27-16-34,50.0,5.0800000000000001
2003-01-27-17-34,50.0,5.0599999999999996
2003-01-27-18-34,50.0,5.0800000000000001
2003-01-27-19-34,50.0,4.9699999999999998
2003-01-27-20-34,50.0,4.9900000000000002
2003-01-27-21-34,50.0,4.9100000000000001
2003-01-27-22-34,50.0,4.8700000000000001
2003-01-27-23-34,50.0,4.8799999999999999
2003-01-28-00-34,50.0,4.9800000000000004
2003-01-28-01-34,50.0,5.0599999999999996
2003-01-28-02-34,50.0,5.1900000000000004
2003-01-28-03-34,50.0,5.2999999999999998
2003-01-28-04-34,50.0,5.2400000000000002
2003-01-28-05-34,50.0,5.0999999999999996
2003-01-28-06-34,50.0,4.9299999999999997
2003-01-28-07-34,50.0,5.0599999999999996
2003-01-28-08-34,50.0,5.1600000000000001
2003-01-28-09-34,50.0,5.3700000000000001
2003-01-28-10-34,50.0,5.4900000000000002
2003-01-28-11-34,50.0,5.6699999999999999
2003-01-28-12-34,50.0,5.6699999999999999
2003-01-28-13-34,50.0,5.6799999999999997
2003-01-28-14-34,50.0,5.6500000000000004
2003-01-28-15-34,50.0,5.5
2003-01-28-16-34,50.0,5.4000000000000004
2003-01-28-17-34,50.0,5.29
2003-01-28-18-34,50.0,5.21
2003-01-28-19-34,50.0,4.9900000000000002
2003-01-28-20-34,50.0,5.0499999999999998
2003-01-28-21-34,50.0,5.2599999999999998
2003-01-28-22-34,50.0,5.5700000000000003
2003-01-28-23-34,50.0,5.6500000000000004
2003-01-29-00-34,50.0,5.6699999999999999
2003-01-29-01-34,50.0,5.6699999999999999
2003-01-29-02-34,50.0,5.4900000000000002
2003-01-29-03-34,50.0,5.5499999999999998
2003-01-29-04-34,50.0,4.7199999999999998
2003-01-29-05-34,50.0,4.7000000000000002
2003-01-29-06-34,50.0,4.8099999999999996
2003-01-29-07-34,50.0,4.5999999999999996
2003-01-29-08-34,50.0,4.6799999999999997
2003-01-29-09-34,50.0,4.79
2003-01-29-10-34,50.0,4.7599999999999998
2003-01-29-11-34,50.0,4.7999999999999998
2003-01-29-12-34,50.0,5.1699999999999999
2003-01-29-13-34,50.0,4.79
2003-01-29-14-34,50.0,4.79
2003-01-29-15-34,50.0,4.6399999999999997
2003-01-29-16-34,50.0,4.5599999999999996
2003-01-29-17-34,50.0,4.6600000000000001
2003-01-29-18-34,50.0,4.5700000000000003
2003-01-29-19-34,50.0,4.4400000000000004
2003-01-29-20-34,50.0,4.4800000000000004
2003-01-29-21-34,50.0,4.5499999999999998
2003-01-29-22-34,50.0,4.5499999999999998
2003-01-29-23-34,50.0,4.5599999999999996
2003-01-30-00-34,50.0,4.5499999999999998
2003-01-30-01-34,50.0,4.5700000000000003
2003-01-30-02-34,50.0,4.5800000000000001
2003-01-30-03-34,50.0,4.5800000000000001
2003-01-30-04-34,50.0,4.5700000000000003
2003-01-30-05-34,50.0,4.5300000000000002
2003-01-30-06-34,50.0,4.1500000000000004
2003-01-30-07-34,50.0,4.1600000000000001
2003-01-30-08-34,50.0,4.1600000000000001
2003-01-30-09-34,50.0,4.2999999999999998
2003-01-30-10-34,50.0,4.3099999999999996
2003-01-30-11-34,50.0,4.5
2003-01-30-12-34,50.0,4.5199999999999996
2003-01-30-13-34,50.0,4.3799999999999999
2003-01-30-14-34,50.0,4.2300000000000004
2003-01-30-15-34,50.0,4.1200000000000001
2003-01-30-16-34,50.0,4.0
2003-01-30-17-34,50.0,3.8399999999999999
2003-01-30-18-34,50.0,3.8500000000000001
2003-01-30-19-34,50.0,3.9500000000000002
2003-01-30-20-34,50.0,3.9399999999999999
2003-01-30-21-34,50.0,3.9700000000000002
2003-01-30-22-34,50.0,4.0300000000000002
2003-01-30-23-34,50.0,4.0199999999999996
2003-01-31-00-34,50.0,4.0700000000000003
2003-01-31-01-34,50.0,4.0499999999999998
2003-01-31-02-34,50.0,4.0199999999999996
2003-01-31-03-34,50.0,4.0
2003-01-31-04-34,50.0,3.9100000000000001
2003-01-31-05-34,50.0,3.8399999999999999
2003-01-31-06-34,50.0,3.96
2003-01-31-07-34,50.0,3.71
2003-01-31-08-34,50.0,3.9300000000000002
2003-01-31-09-34,50.0,3.77
2003-01-31-10-34,50.0,3.8399999999999999
2003-01-31-11-34,50.0,3.5299999999999998
2003-01-31-12-34,50.0,3.6099999999999999
2003-01-31-13-34,50.0,3.5699999999999998
2003-01-31-14-34,50.0,3.3300000000000001
2003-01-31-15-34,50.0,3.3399999999999999
2003-01-31-16-34,50.0,3.7799999999999998
2003-01-31-17-34,50.0,3.7999999999999998
2003-01-31-18-34,50.0,3.7200000000000002
2003-01-31-19-34,50.0,3.54
2003-01-31-20-34,50.0,3.5600000000000001
2003-01-31-21-34,50.0,3.4700000000000002
2003-01-31-22-34,50.0,3.4199999999999999
2003-01-31-23-34,50.0,3.54
2003-02-01-00-34,50.0,3.6600000000000001
2003-02-01-01-34,50.0,3.8100000000000001
2003-02-01-02-34,50.0,3.8700000000000001
2003-02-01-03-34,50.0,3.1499999999999999
2003-02-01-04-34,50.0,3.1499999999999999
2003-02-01-05-34,50.0,3.2400000000000002
2003-02-01-06-34,50.0,3.29
2003-02-01-07-34,50.0,3.5899999999999999
2003-02-01-08-34,50.0,3.77
2003-02-01-09-34,50.0,3.9700000000000002
2003-02-01-10-34,50.0,4.0899999999999999
2003-02-01-11-34,50.0,4.29
2003-02-01-12-34,50.0,4.3200000000000003
2003-02-01-13-34,50.0,4.1399999999999997
2003-02-01-14-34,50.0,4.2300000000000004
2003-02-01-15-34,50.0,4.5199999999999996
2003-02-01-16-34,50.0,4.6500000000000004
2003-02-01-17-34,50.0,4.4000000000000004
2003-02-01-18-34,50.0,4.6299999999999999
2003-02-01-19-34,50.0,4.6600000000000001
2003-02-01-20-34,50.0,4.6699999999999999
2003-02-01-21-34,50.0,4.7999999999999998
2003-02-01-22-34,50.0,5.1500000000000004
2003-02-01-23-34,50.0,5.2199999999999998
2003-02-02-00-34,50.0,5.5300000000000002
2003-02-02-01-34,50.0,5.1100000000000003
2003-02-02-02-34,50.0,4.5199999999999996
2003-02-02-03-34,50.0,4.8200000000000003
2003-02-02-04-34,50.0,4.4299999999999997
2003-02-02-05-34,50.0,4.5
2003-02-02-06-34,50.0,4.4900000000000002
2003-02-02-07-34,50.0,4.8200000000000003
2003-02-02-08-34,50.0,4.2800000000000002
2003-02-02-09-34,50.0,4.4199999999999999
2003-02-02-10-34,50.0,5.04
2003-02-02-11-34,50.0,5.1200000000000001
2003-02-02-12-34,50.0,4.9400000000000004
2003-02-02-13-34,50.0,4.5300000000000002
2003-02-02-14-34,50.0,4.6699999999999999
2003-02-02-15-34,50.0,4.3300000000000001
2003-02-02-16-34,50.0,4.3799999999999999
2003-02-02-17-34,50.0,4.46
2003-02-02-18-34,50.0,5.0099999999999998
2003-02-02-19-34,50.0,4.5199999999999996
2003-02-02-20-34,50.0,4.2300000000000004
2003-02-02-21-34,50.0,3.98
2003-02-02-22-34,50.0,3.6699999999999999
2003-02-02-23-34,50.0,3.2999999999999998
2003-02-03-00-34,50.0,3.7200000000000002
2003-02-03-01-34,50.0,3.7999999999999998
2003-02-03-02-34,50.0,3.4500000000000002
2003-02-03-03-34,50.0,3.4300000000000002
2003-02-03-04-34,50.0,3.5299999999999998
2003-02-03-05-34,50.0,3.2000000000000002
2003-02-03-06-34,50.0,3.1000000000000001
2003-02-03-07-34,50.0,3.04
2003-02-03-08-34,50.0,3.1699999999999999
2003-02-03-09-34,50.0,3.5899999999999999
2003-02-03-10-34,50.0,2.8199999999999998
2003-02-03-11-34,50.0,3.0699999999999998
2003-02-03-12-34,50.0,2.8999999999999999
2003-02-03-13-34,50.0,2.77
2003-02-03-14-34,50.0,3.6000000000000001
2003-02-03-15-34,50.0,3.6600000000000001
2003-02-03-16-34,50.0,2.8199999999999998
2003-02-03-17-34,50.0,2.7799999999999998
2003-02-03-18-34,50.0,2.6699999999999999
2003-02-03-19-34,50.0,2.77
2003-02-03-20-34,50.0,2.8500000000000001
2003-02-03-21-34,50.0,3.0699999999999998
2003-02-03-22-34,50.0,3.2999999999999998
2003-02-03-23-34,50.0,3.4300000000000002
2003-02-04-00-34,50.0,3.8900000000000001
2003-02-04-01-34,50.0,3.8999999999999999
2003-02-04-02-34,50.0,3.48
2003-02-04-03-34,50.0,3.3599999999999999
2003-02-04-04-34,50.0,3.3300000000000001
2003-02-04-05-34,50.0,3.3799999999999999
2003-02-04-06-34,50.0,3.5699999999999998
2003-02-04-07-34,50.0,3.7599999999999998
2003-02-04-08-34,50.0,3.6699999999999999
2003-02-04-09-34,50.0,3.6800000000000002
2003-02-04-10-34,50.0,3.77
2003-02-04-11-34,50.0,3.5499999999999998
2003-02-04-12-34,50.0,3.5800000000000001
2003-02-04-13-34,50.0,3.6600000000000001
2003-02-04-14-34,50.0,3.6499999999999999
2003-02-04-15-34,50.0,3.7000000000000002
2003-02-04-16-34,50.0,3.75
2003-02-04-17-34,50.0,3.77
2003-02-04-18-34,50.0,3.71
2003-02-04-19-34,50.0,3.46
2003-02-04-20-34,50.0,3.3900000000000001
2003-02-04-21-34,50.0,3.25
2003-02-04-22-34,50.0,3.7999999999999998
2003-02-04-23-34,50.0,4.3399999999999999
2003-02-05-00-34,50.0,3.5699999999999998
2003-02-05-01-34,50.0,4.0300000000000002
2003-02-05-02-34,50.0,4.2999999999999998
2003-02-05-03-34,50.0,4.2300000000000004
2003-02-05-04-34,50.0,4.21
2003-02-05-05-34,50.0,3.9100000000000001
2003-02-05-06-34,50.0,3.1899999999999999
2003-02-05-07-34,50.0,3.9700000000000002
2003-02-05-08-34,50.0,4.0599999999999996
2003-02-05-09-34,50.0,3.8399999999999999
2003-02-05-10-34,50.0,3.9100000000000001
2003-02-05-11-34,50.0,3.8399999999999999
2003-02-05-12-34,50.0,3.8500000000000001
2003-02-05-13-34,50.0,3.8100000000000001
2003-02-05-14-34,50.0,3.8300000000000001
2003-02-05-15-34,50.0,3.9100000000000001
2003-02-05-16-34,50.0,3.8799999999999999
2003-02-05-17-34,50.0,4.0
2003-02-05-18-34,50.0,4.1500000000000004
2003-02-05-19-34,50.0,4.1200000000000001
2003-02-05-20-34,50.0,4.2199999999999998
2003-02-05-21-34,50.0,4.2000000000000002
2003-02-05-22-34,50.0,4.0899999999999999
2003-02-05-23-34,50.0,4.2199999999999998
2003-02-06-00-34,50.0,4.0300000000000002
2003-02-06-01-34,50.0,4.0199999999999996
2003-02-06-02-34,50.0,4.5099999999999998
2003-02-06-03-34,50.0,4.3899999999999997
2003-02-06-04-34,50.0,4.9000000000000004
2003-02-06-05-34,50.0,4.9500000000000002
2003-02-06-06-34,50.0,4.9699999999999998
2003-02-06-07-34,50.0,4.9500000000000002
2003-02-06-08-34,50.0,4.9500000000000002
2003-02-06-09-34,50.0,4.71
2003-02-06-10-34,50.0,4.7000000000000002
2003-02-06-11-34,50.0,4.2400000000000002
2003-02-06-12-34,50.0,4.1699999999999999
2003-02-06-13-34,50.0,4.0199999999999996
2003-02-06-14-34,50.0,4.0700000000000003
2003-02-06-15-34,50.0,4.0099999999999998
2003-02-06-16-34,50.0,3.9300000000000002
2003-02-06-17-34,50.0,3.9500000000000002
2003-02-06-18-34,50.0,3.8900000000000001
2003-02-06-19-34,50.0,3.6800000000000002
2003-02-06-20-34,50.0,3.6899999999999999
2003-02-06-21-34,50.0,3.71
2003-02-06-22-34,50.0,3.8199999999999998
2003-02-06-23-34,50.0,3.7999999999999998
2003-02-07-00-34,50.0,3.73
2003-02-07-01-34,50.0,3.6499999999999999
2003-02-07-02-34,50.0,3.6400000000000001
2003-02-07-03-34,50.0,3.6800000000000002
2003-02-07-04-34,50.0,3.6600000000000001
2003-02-07-05-34,50.0,3.7000000000000002
2003-02-07-06-34,50.0,3.73
2003-02-07-07-34,50.0,3.6899999999999999
2003-02-07-08-34,50.0,3.6499999999999999
2003-02-07-09-34,50.0,3.7000000000000002
2003-02-07-10-34,50.0,3.73
2003-02-07-11-34,50.0,3.8100000000000001
2003-02-07-12-34,50.0,3.7999999999999998
2003-02-07-13-34,50.0,3.8100000000000001
2003-02-07-14-34,50.0,3.79
2003-02-07-15-34,50.0,3.8100000000000001
2003-02-07-16-34,50.0,3.8300000000000001
2003-02-07-17-34,50.0,3.8900000000000001
2003-02-07-18-34,50.0,3.8999999999999999
2003-02-07-19-34,50.0,3.9100000000000001
2003-02-07-20-34,50.0,3.8700000000000001
2003-02-07-21-34,50.0,3.8599999999999999
2003-02-07-22-34,50.0,3.8599999999999999
2003-02-07-23-34,50.0,3.71
2003-02-08-00-34,50.0,3.4199999999999999
2003-02-08-01-34,50.0,3.46
2003-02-08-02-34,50.0,3.46
2003-02-08-03-34,50.0,3.3900000000000001
2003-02-08-04-34,50.0,3.3700000000000001
2003-02-08-05-34,50.0,3.4100000000000001
2003-02-08-06-34,50.0,3.3500000000000001
2003-02-08-07-34,50.0,3.2200000000000002
2003-02-08-08-34,50.0,3.3300000000000001
2003-02-08-09-34,50.0,3.3100000000000001
2003-02-08-10-34,50.0,3.2999999999999998
2003-02-08-11-34,50.0,3.2200000000000002
2003-02-08-12-34,50.0,3.1400000000000001
2003-02-08-13-34,50.0,3.1400000000000001
2003-02-08-14-34,50.0,3.1099999999999999
2003-02-08-15-34,50.0,3.2000000000000002
2003-02-08-16-34,50.0,3.2000000000000002
2003-02-08-17-34,50.0,3.23
2003-02-08-18-34,50.0,3.25
2003-02-08-19-34,50.0,3.2999999999999998
2003-02-08-20-34,50.0,3.21
2003-02-08-21-34,50.0,3.1899999999999999
2003-02-08-22-34,50.0,3.1600000000000001
2003-02-08-23-34,50.0,3.21
2003-02-09-00-34,50.0,3.2999999999999998
2003-02-09-01-34,50.0,3.5299999999999998
2003-02-09-02-34,50.0,3.5600000000000001
2003-02-09-03-34,50.0,3.54
2003-02-09-04-34,50.0,3.48
2003-02-09-05-34,50.0,3.5099999999999998
2003-02-09-06-34,50.0,3.6499999999999999
2003-02-09-07-34,50.0,3.6899999999999999
2003-02-09-08-34,50.0,3.8399999999999999
2003-02-09-09-34,50.0,3.7999999999999998
2003-02-09-10-34,50.0,3.7799999999999998
2003-02-09-11-34,50.0,3.6499999999999999
2003-02-09-12-34,50.0,3.6899999999999999
2003-02-09-13-34,50.0,3.48
2003-02-09-14-34,50.0,3.6200000000000001
2003-02-09-15-34,50.0,3.7599999999999998
2003-02-09-16-34,50.0,3.71
2003-02-09-17-34,50.0,3.8100000000000001
2003-02-09-18-34,50.0,4.1399999999999997
2003-02-09-19-34,50.0,4.2300000000000004
2003-02-09-20-34,50.0,4.5300000000000002
2003-02-09-21-34,50.0,4.3899999999999997
2003-02-09-22-34,50.0,4.4000000000000004
2003-02-09-23-34,50.0,4.21
2003-02-10-00-34,50.0,4.0899999999999999
2003-02-10-01-34,50.0,3.7999999999999998
2003-02-10-02-34,50.0,3.5499999999999998
2003-02-10-03-34,50.0,3.8300000000000001
2003-02-10-04-34,50.0,4.0700000000000003
2003-02-10-05-34,50.0,4.1900000000000004
2003-02-10-06-34,50.0,4.3399999999999999
2003-02-10-07-34,50.0,4.6500000000000004
2003-02-10-08-34,50.0,4.5899999999999999
2003-02-10-09-34,50.0,4.5300000000000002
2003-02-10-10-34,50.0,4.2699999999999996
2003-02-10-11-34,50.0,4.1399999999999997
2003-02-10-12-34,50.0,4.1200000000000001
2003-02-10-13-34,50.0,3.9300000000000002
2003-02-10-14-34,50.0,3.6800000000000002
2003-02-10-15-34,50.0,3.7400000000000002
2003-02-10-16-34,50.0,3.5699999999999998
2003-02-10-17-34,50.0,3.6200000000000001
2003-02-10-18-34,50.0,3.3399999999999999
2003-02-10-19-34,50.0,3.7999999999999998
2003-02-10-20-34,50.0,3.9100000000000001
2003-02-10-21-34,50.0,4.0700000000000003
2003-02-10-22-34,50.0,4.1100000000000003
2003-02-10-23-34,50.0,4.0899999999999999
2003-02-11-00-34,50.0,3.6000000000000001
2003-02-11-01-34,50.0,3.5
2003-02-11-02-34,50.0,3.4399999999999999
2003-02-11-03-34,50.0,3.48
2003-02-11-04-34,50.0,3.4199999999999999
2003-02-11-05-34,50.0,3.4900000000000002
2003-02-11-06-34,50.0,3.27
2003-02-11-07-34,50.0,3.8199999999999998
2003-02-11-08-34,50.0,4.2000000000000002
2003-02-11-09-34,50.0,4.1600000000000001
2003-02-11-10-34,50.0,4.3099999999999996
2003-02-11-11-34,50.0,4.29
2003-02-11-12-34,50.0,4.1600000000000001
2003-02-11-13-34,50.0,4.1900000000000004
2003-02-11-14-34,50.0,3.52
2003-02-11-15-34,50.0,3.4300000000000002
2003-02-11-16-34,50.0,3.3300000000000001
2003-02-11-17-34,50.0,3.4300000000000002
2003-02-11-18-34,50.0,3.46
2003-02-11-19-34,50.0,3.6099999999999999
2003-02-11-20-34,50.0,3.9300000000000002
2003-02-11-21-34,50.0,3.8199999999999998
2003-02-11-22-34,50.0,3.9300000000000002
2003-02-11-23-34,50.0,3.7599999999999998
2003-02-12-00-34,50.0,3.7999999999999998
2003-02-12-01-34,50.0,3.5600000000000001
2003-02-12-02-34,50.0,3.6299999999999999
2003-02-12-03-34,50.0,3.5600000000000001
2003-02-12-04-34,50.0,3.5
2003-02-12-05-34,50.0,3.5299999999999998
2003-02-12-06-34,50.0,3.6499999999999999
2003-02-12-07-34,50.0,3.5899999999999999
2003-02-12-08-34,50.0,3.6299999999999999
2003-02-12-09-34,50.0,3.5699999999999998
2003-02-12-10-34,50.0,3.6699999999999999
2003-02-12-11-34,50.0,3.5600000000000001
2003-02-12-12-34,50.0,3.54
2003-02-12-13-34,50.0,3.5099999999999998
2003-02-12-14-34,50.0,3.5099999999999998
2003-02-12-15-34,50.0,3.4900000000000002
2003-02-12-16-34,50.0,3.5
2003-02-12-17-34,50.0,3.48
2003-02-12-18-34,50.0,3.4100000000000001
2003-02-12-19-34,50.0,3.4199999999999999
2003-02-12-20-34,50.0,3.5699999999999998
2003-02-12-21-34,50.0,3.4900000000000002
2003-02-12-22-34,50.0,3.5699999999999998
2003-02-12-23-34,50.0,3.5099999999999998
2003-02-13-00-34,50.0,3.25
2003-02-13-01-34,50.0,3.1899999999999999
2003-02-13-02-34,50.0,3.1299999999999999
2003-02-13-03-34,50.0,2.9700000000000002
2003-02-13-04-34,50.0,3.0899999999999999
2003-02-13-05-34,50.0,3.04
2003-02-13-06-34,50.0,2.96
2003-02-13-07-34,50.0,3.04
2003-02-13-08-34,50.0,3.0499999999999998
2003-02-13-09-34,50.0,3.27
2003-02-13-10-34,50.0,3.27
2003-02-13-11-34,50.0,3.71
2003-02-13-12-34,50.0,3.8199999999999998
2003-02-13-13-34,50.0,3.5
2003-02-13-14-34,50.0,3.23
2003-02-13-15-34,50.0,3.7400000000000002
2003-02-13-16-34,50.0,3.7000000000000002
2003-02-13-17-34,50.0,3.79
2003-02-13-18-34,50.0,3.6699999999999999
2003-02-13-19-34,50.0,3.6600000000000001
2003-02-13-20-34,50.0,3.73
2003-02-13-21-34,50.0,4.29
2003-02-13-22-34,50.0,4.3600000000000003
2003-02-13-23-34,50.0,4.54
2003-02-14-00-34,50.0,4.54
2003-02-14-01-34,50.0,4.7999999999999998
2003-02-14-02-34,50.0,5.2599999999999998
2003-02-14-03-34,50.0,5.0
2003-02-14-04-34,50.0,5.2400000000000002
2003-02-14-05-34,50.0,4.8700000000000001
2003-02-14-06-34,50.0,4.9500000000000002
2003-02-14-07-34,50.0,5.25
2003-02-14-08-34,50.0,4.9699999999999998
2003-02-14-09-34,50.0,4.8700000000000001
2003-02-14-10-34,50.0,5.3099999999999996
2003-02-14-11-34,50.0,5.25
2003-02-14-12-34,50.0,5.2400000000000002
2003-02-14-13-34,50.0,5.3300000000000001
2003-02-14-14-34,50.0,5.2199999999999998
2003-02-14-15-34,50.0,5.1799999999999997
2003-02-14-16-34,50.0,5.1600000000000001
2003-02-14-17-34,50.0,5.1500000000000004
2003-02-14-18-34,50.0,5.1399999999999997
2003-02-14-19-34,50.0,5.3300000000000001
2003-02-14-20-34,50.0,5.4900000000000002
2003-02-14-21-34,50.0,5.5899999999999999
2003-02-14-22-34,50.0,5.6399999999999997
2003-02-14-23-34,50.0,5.5300000000000002
2003-02-15-00-34,50.0,4.75
2003-02-15-01-34,50.0,4.9699999999999998
2003-02-15-02-34,50.0,5.4199999999999999
2003-02-15-03-34,50.0,5.5800000000000001
2003-02-15-04-34,50.0,5.4900000000000002
2003-02-15-05-34,50.0,5.6399999999999997
2003-02-15-06-34,50.0,5.7699999999999996
2003-02-15-07-34,50.0,5.71
2003-02-15-08-34,50.0,5.75
2003-02-15-09-34,50.0,5.5899999999999999
2003-02-15-10-34,50.0,4.4500000000000002
2003-02-15-11-34,50.0,5.4500000000000002
2003-02-15-12-34,50.0,4.5999999999999996
2003-02-15-13-34,50.0,4.4699999999999998
2003-02-15-14-34,50.0,4.4100000000000001
2003-02-15-15-34,50.0,5.4199999999999999
2003-02-15-16-34,50.0,5.5899999999999999
2003-02-15-17-34,50.0,4.29
2003-02-15-18-34,50.0,5.25
2003-02-15-19-34,50.0,5.6500000000000004
2003-02-15-20-34,50.0,5.2800000000000002
2003-02-15-21-34,50.0,4.6799999999999997
2003-02-15-22-34,50.0,5.2300000000000004
2003-02-15-23-34,50.0,4.5700000000000003
2003-02-16-00-34,50.0,4.71
2003-02-16-01-34,50.0,4.96
2003-02-16-02-34,50.0,4.6799999999999997
2003-02-16-03-34,50.0,5.4100000000000001
2003-02-16-04-34,50.0,5.8399999999999999
2003-02-16-05-34,50.0,5.6799999999999997
2003-02-16-06-34,50.0,5.9299999999999997
2003-02-16-07-34,50.0,5.8600000000000003
2003-02-16-08-34,50.0,5.8899999999999997
2003-02-16-09-34,50.0,5.8899999999999997
2003-02-16-10-34,50.0,5.8399999999999999
2003-02-16-11-34,50.0,5.8200000000000003
2003-02-16-12-34,50.0,5.46
2003-02-16-13-34,50.0,5.1100000000000003
2003-02-16-14-34,50.0,4.8099999999999996
2003-02-16-15-34,50.0,5.54
2003-02-16-16-34,50.0,5.8099999999999996
2003-02-16-17-34,50.0,5.96
2003-02-16-18-34,50.0,5.2300000000000004
2003-02-16-19-34,50.0,5.5899999999999999
2003-02-16-20-34,50.0,4.8399999999999999
2003-02-16-21-34,50.0,5.1699999999999999
2003-02-16-22-34,50.0,5.6399999999999997
2003-02-16-23-34,50.0,4.54
2003-02-17-00-34,50.0,4.4500000000000002
2003-02-17-01-34,50.0,4.5099999999999998
2003-02-17-02-34,50.0,5.0599999999999996
2003-02-17-03-34,50.0,4.5199999999999996
2003-02-17-04-34,50.0,4.8099999999999996
2003-02-17-05-34,50.0,4.9800000000000004
2003-02-17-06-34,50.0,5.3499999999999996
2003-02-17-07-34,50.0,5.6100000000000003
2003-02-17-08-34,50.0,5.6799999999999997
2003-02-17-09-34,50.0,5.6799999999999997
2003-02-17-10-34,50.0,5.0999999999999996
2003-02-17-11-34,50.0,4.3300000000000001
2003-02-17-12-34,50.0,5.8600000000000003
2003-02-17-13-34,50.0,5.1100000000000003
2003-02-17-14-34,50.0,5.0199999999999996
2003-02-17-15-34,50.0,4.2400000000000002
2003-02-17-16-34,50.0,4.8799999999999999
2003-02-17-17-34,50.0,4.8499999999999996
2003-02-17-18-34,50.0,5.25
2003-02-17-19-34,50.0,5.5300000000000002
2003-02-17-20-34,50.0,5.6100000000000003
2003-02-17-21-34,50.0,5.9100000000000001
2003-02-17-22-34,50.0,5.9000000000000004
2003-02-17-23-34,50.0,5.9400000000000004
2003-02-18-00-34,50.0,4.6399999999999997
2003-02-18-01-34,50.0,5.0800000000000001
2003-02-18-02-34,50.0,5.7800000000000002
2003-02-18-03-34,50.0,4.46
2003-02-18-04-34,50.0,4.6200000000000001
2003-02-18-05-34,50.0,5.5599999999999996
2003-02-18-06-34,50.0,4.9199999999999999
2003-02-18-07-34,50.0,4.6399999999999997
2003-02-18-08-34,50.0,4.3799999999999999
2003-02-18-09-34,50.0,3.8799999999999999
2003-02-18-10-34,50.0,3.73
2003-02-18-11-34,50.0,3.46
2003-02-18-12-34,50.0,4.1200000000000001
